"","ACO.21.1","ACO.21.2","ACO.21.3","ACO.21.4","ACO.21.5","AO.21.1","AO.21.2","AO.21.3","AO.21.4","AO.21.5","CO.21.1","CO.21.2","CO.21.3","CO.21.4","CO.21.5","nCO.21.1","nCO.21.2","nCO.21.3","nCO.21.4","nCO.21.5"
"FBgn0000117",6.57553797783543,6.98148797616496,10.7509998890748,10.7629307188919,7.98810521810823,5.12627273682784,7.79087903542197,4.21816456842363,11.2470977717079,15.3600556989264,7.56369066134764,9.31918721870659,6.65112381820763,5.05471032607403,10.7999907481452,10.0215376945448,8.11303920906684,11.8842417127369,14.8293974970713,10.182039127332
"FBgn0000137",5.753595730606,5.81790664680414,6.84154538395667,11.8392237907811,7.98810521810823,3.84470455262088,2.59695967847399,6.32724685263545,3.46064546821782,6.32472881720498,8.5091519940161,6.21279147913773,7.98134858184916,13.4792275361974,14.9538333435856,13.8759752693697,7.21159040805941,11.8842417127369,11.863517997657,12.0333189686651
"FBgn0000146",4.10971123614714,4.65432531744331,2.93209087883857,5.38146535944595,7.98810521810823,10.2525454736557,6.49239919618497,5.27270571052954,6.05612956938118,5.42119612903284,7.56369066134764,4.14186098609182,6.65112381820763,5.05471032607403,2.49230555726427,3.08355005985993,5.40869280604456,2.7425173183239,4.94313249902376,4.62819960333275
"FBgn0000147",18.0827294390474,20.9444639284949,19.5472725255905,24.7547406534513,23.9643156543247,46.1364546314506,25.9695967847399,18.9817405579064,23.3593569104703,22.5883172043035,21.7456106513745,20.7093049304591,19.9533714546229,22.7461964673331,25.7538240917308,23.1266254489495,24.3391176272005,29.2535180621216,22.7384094955093,26.8435576993299
"FBgn0000153",30.4118631474889,25.5987892459382,24.4340906569881,29.0599129410081,27.5145846401506,29.4760682367601,37.6559153378729,27.4180696947536,31.1458092139604,26.2024479569921,24.5819946493798,36.2412836283034,22.613820981906,21.9037447463208,32.3999722444355,40.857038293144,40.5651960453342,35.6527251382107,25.7042889949236,32.3973972233292
"FBgn0000180",37.8093433725537,31.4166958927423,25.4114542832676,44.1280159474568,32.8399881188894,41.0101818946227,53.2376734087168,34.799857689495,37.2019387833415,34.3342421505413,25.5274559820483,33.1348878887345,34.5858438546797,28.6433585144195,34.0615092826117,37.0026007183191,34.2550544382822,31.9960353804455,33.6133009933616,24.0666379373303
"FBgn0000241",191.512543604457,190.827338015176,170.061270972637,187.274994508719,203.252899438532,198.643068552079,203.861334760208,177.162911873793,178.223241613218,161.732351182813,147.491967896279,201.915723071976,158.296746873342,162.593182155381,202.707518657494,184.242116076631,149.640500967233,157.237659583904,141.37358947208,121.258829607318
"FBgn0000247",10.6852492139826,6.98148797616496,9.77363626279524,6.45775843133513,8.8756724645647,24.3497954999323,11.686318553133,12.6544937052709,6.92129093643563,5.42119612903284,8.5091519940161,8.28372197218364,9.31157334549069,12.6367758151851,8.30768519088089,9.25065017957978,7.21159040805941,8.22755195497169,15.818023996876,16.6615185719979
"FBgn0000250",122.469394837185,115.194551606722,104.577908011909,103.324134901362,125.146981750362,107.651727473385,132.444943602173,108.617737636909,96.0329117430444,85.8356053763534,73.7459839481395,96.2982679266348,74.4925867639255,88.4574307062955,112.98451859598,98.6736019155177,77.5245968866386,77.7046573525105,70.1924814861374,60.1665948433257
"FBgn0000283",9.04136471952371,11.6358132936083,16.6151816467519,5.38146535944595,8.8756724645647,16.6603863946905,6.49239919618497,7.38178799474136,9.516775037599,9.93885956989355,11.3455359920215,12.4255829582755,9.31157334549069,6.7396137680987,7.4769166717928,6.16710011971985,5.40869280604456,7.3133795155304,13.8407709972665,15.7358786513313
"FBgn0000318",35.3435166308654,39.5617651982681,37.1398177986219,31.2124990847865,36.3902571047153,29.4760682367601,45.4467943732948,46.39981025266,48.4490365550494,34.3342421505413,26.4729173147167,38.3122141213493,23.9440457455475,35.3829722825182,30.7384352062593,35.4608256883892,27.0434640302228,49.3653117298302,42.5109394916044,50.9101956366602
"FBgn0000319",6.57553797783543,6.98148797616496,4.88681813139762,8.61034457511351,9.76323971102117,6.4078409210348,6.49239919618497,5.27270571052954,12.9774205058168,3.61413075268856,11.3455359920215,9.31918721870659,5.32089905456611,10.1094206521481,8.30768519088089,5.39621260475487,7.21159040805941,9.14172439441299,7.90901199843802,10.182039127332
"FBgn0000351",276.994537316317,280.423100375959,266.82026997431,274.454733331743,282.246384373158,339.615568814845,383.051552574914,327.962295194938,301.07615573495,321.657636989282,242.038101163125,259.901776877262,263.384503201022,266.214743839899,304.892046505329,309.896781015923,394.834574841253,332.758767956633,276.815419945331,274.915056437965
"FBgn0000359",9.86330696675314,16.2901386110516,15.6378180204724,13.9918099345595,16.8637776826729,5.12627273682784,10.387838713896,11.599952563165,12.9774205058168,9.93885956989355,12.2909973246899,17.6029091908902,6.65112381820763,13.4792275361974,11.6307592672332,9.25065017957978,13.5217320151114,10.0558968338543,2.96587949941426,14.8102387306648
"FBgn0000360",13.1510759556709,26.762370575299,8.79627263651572,8.61034457511351,10.6508069574776,12.8156818420696,11.686318553133,11.599952563165,11.2470977717079,13.5529903225821,13.2364586573584,14.4965134513214,10.6417981091322,15.1641309782221,14.9538333435856,9.25065017957978,11.7188344130965,14.6267590310608,16.8066504966808,13.8845988099982
